100	0.000963343
200	0.00124488
300	0.00280815
400	0.0050298
500	0.00789565
600	0.0113775
700	0.0156888
800	0.0206053
900	0.026043
1000	0.0327086
1100	0.0396487
1200	0.0483219
1300	0.0567035
1400	0.0653641
1500	0.0767534
1600	0.088008
1700	0.0991422
1800	0.114685
1900	0.127094
2000	0.140245
2100	0.491505
2200	0.521789
2300	0.6029
2400	0.662514
2500	0.73323
2600	0.79192
2700	0.845978
2800	0.906959
2900	1.03956
3000	1.10728
